"qseqid","sseqid","protein","drugs","nod","pident","len","mis","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"592746964","AHL43503.1","NS3 protease","DB06290 DB07582","2","24.16","149","87","5","1545","1685","49","179","2.3","30.4"
"592746964","AHL43503.1","Hepatocyte growth factor","DB02264 DB03959 DB05030 DB05434","4","25","84","59","2","1026","1105","152","235","3.6","30.8"
"592746962","AHL43502.1","Genome polyprotein","DB04473","1","55.98","3428","1453","28","3","3418","2","3385","0","3953"
"592746962","AHL43502.1","Genome polyprotein","DB01693 DB01752","2","55.44","3418","1481","24","3","3416","2","3381","0","3913"
"592746962","AHL43502.1","Genome polyprotein","DB04473","1","49.61","1028","502","9","291","1317","1","1013","0","1092"
"592746962","AHL43502.1","Genome polyprotein","DB04473","1","65.63","646","215","4","1476","2119","1043","1683","0","891"
"592746962","AHL43502.1","Genome polyprotein","DB08644","1","23.31","429","263","13","1535","1932","1065","1458","1.00E-11","68.9"
"592746962","AHL43502.1","Genome polyprotein","DB08701","1","24.53","424","270","14","1536","1936","1070","1466","2.00E-11","68.2"
"592746962","AHL43502.1","Genome polyprotein","DB07238","1","22.63","433","269","13","1535","1936","1065","1462","1.00E-10","65.5"
"592746962","AHL43502.1","Genome polyprotein","DB05868 DB06038 DB06058 DB07582","4","23.08","429","264","14","1535","1932","1065","1458","5.00E-10","63.5"
"592746962","AHL43502.1","Genome polyprotein","DB06913 DB07085 DB07185 DB07273 DB07275 DB07547 DB07770 DB08556","8","22.76","457","284","14","1535","1957","1065","1486","6.00E-10","63.2"
"592746962","AHL43502.1","Genome polyprotein","DB04137","1","25.46","436","286","18","1635","2044","1840","2262","8.00E-10","62.8"
"592746962","AHL43502.1","Genome polyprotein","DB04137","1","25.79","190","95","7","3055","3233","3614","3768","7.00E-05","46.6"
"592746962","AHL43502.1","Genome polyprotein","DB02331 DB03605 DB04005 DB04137 DB04298 DB06974 DB07062 DB07169 DB07199 DB07200 DB07238 DB07414 DB07570 DB08031 DB08278 DB08279 DB08390 DB08481 DB08578 DB08579 DB08580 DB08581 DB08582 DB08701 DB08706 DB08710","26","22.76","457","284","14","1535","1957","1065","1486","8.00E-10","62.8"
"592746962","AHL43502.1","Genome polyprotein","DB01720 DB04005","2","22.2","437","280","12","1522","1932","1056","1458","2.00E-09","61.2"
"592746962","AHL43502.1","Genome polyprotein","DB08747","1","22.4","433","270","13","1535","1936","1065","1462","8.00E-09","59.7"
"592746962","AHL43502.1","Genome polyprotein","DB03388 DB03647","2","22.46","423","280","13","1536","1936","1070","1466","2.00E-08","57.8"
"592746962","AHL43502.1","NS3/4A protein","DB05521 DB08873","2","24.15","443","267","17","1513","1927","26","427","2.00E-07","54.7"
"592746962","AHL43502.1","NH(3)-dependent NAD(+) synthetase","DB04099","1","34.48","87","48","2","968","1045","120","206","0.4","33.1"
"592746962","AHL43502.1","NS3 protease","DB06290 DB07582","2","24.16","149","87","5","1545","1685","49","179","3.2","30"
"592746962","AHL43502.1","Hepatocyte growth factor","DB02264 DB03959 DB05030 DB05434","4","25","84","59","2","1026","1105","152","235","4.4","30.4"
"592746960","AHL43501.1","Genome polyprotein","DB04473","1","55.98","3430","1453","29","1","3418","1","3385","0","3963"
"592746960","AHL43501.1","Genome polyprotein","DB01693 DB01752","2","55.24","3418","1488","24","3","3416","2","3381","0","3913"
"592746960","AHL43501.1","Genome polyprotein","DB04473","1","49.61","1028","502","9","291","1317","1","1013","0","1097"
"592746960","AHL43501.1","Genome polyprotein","DB04473","1","65.33","646","217","4","1476","2119","1043","1683","0","884"
"592746960","AHL43501.1","Genome polyprotein","DB08644","1","23.26","430","262","14","1535","1932","1065","1458","9.00E-11","65.9"
"592746960","AHL43501.1","Genome polyprotein","DB08701","1","24.47","425","269","15","1536","1936","1070","1466","9.00E-11","65.9"
"592746960","AHL43501.1","Genome polyprotein","DB07238","1","22.58","434","268","14","1535","1936","1065","1462","7.00E-10","62.8"
"592746960","AHL43501.1","Genome polyprotein","DB04137","1","25.69","436","285","18","1635","2044","1840","2262","8.00E-10","62.8"
"592746960","AHL43501.1","Genome polyprotein","DB04137","1","25.79","190","95","7","3055","3233","3614","3768","7.00E-05","46.6"
"592746960","AHL43501.1","Genome polyprotein","DB05868 DB06038 DB06058 DB07582","4","23.02","430","263","15","1535","1932","1065","1458","2.00E-09","61.2"
"592746960","AHL43501.1","Genome polyprotein","DB06913 DB07085 DB07185 DB07273 DB07275 DB07547 DB07770 DB08556","8","22.71","458","283","15","1535","1957","1065","1486","3.00E-09","60.8"
"592746960","AHL43501.1","Genome polyprotein","DB02331 DB03605 DB04005 DB04137 DB04298 DB06974 DB07062 DB07169 DB07199 DB07200 DB07238 DB07414 DB07570 DB08031 DB08278 DB08279 DB08390 DB08481 DB08578 DB08579 DB08580 DB08581 DB08582 DB08701 DB08706 DB08710","26","22.71","458","283","15","1535","1957","1065","1486","4.00E-09","60.5"
"592746960","AHL43501.1","Genome polyprotein","DB01720 DB04005","2","22.15","438","279","13","1522","1932","1056","1458","1.00E-08","58.5"
"592746960","AHL43501.1","Genome polyprotein","DB08747","1","22.35","434","269","14","1535","1936","1065","1462","5.00E-08","57"
"592746960","AHL43501.1","Genome polyprotein","DB03388 DB03647","2","22.41","424","279","14","1536","1936","1070","1466","1.00E-07","55.5"
"592746960","AHL43501.1","NS3/4A protein","DB05521 DB08873","2","24.1","444","266","18","1513","1927","26","427","1.00E-06","52"
"592746960","AHL43501.1","NH(3)-dependent NAD(+) synthetase","DB04099","1","34.48","87","48","2","968","1045","120","206","0.33","33.5"
"592746960","AHL43501.1","NS3 protease","DB06290 DB07582","2","24.16","149","87","5","1545","1685","49","179","2.7","30"
"592746960","AHL43501.1","Hepatocyte growth factor","DB02264 DB03959 DB05030 DB05434","4","25","84","59","2","1026","1105","152","235","3.5","30.8"
"592746958","AHL43500.1","Genome polyprotein","DB04473","1","55.98","3430","1453","29","1","3418","1","3385","0","3960"
"592746958","AHL43500.1","Genome polyprotein","DB01693 DB01752","2","55.47","3418","1480","25","3","3416","2","3381","0","3917"
"592746958","AHL43500.1","Genome polyprotein","DB04473","1","49.9","1028","499","10","291","1317","1","1013","0","1098"
"592746958","AHL43500.1","Genome polyprotein","DB04473","1","65.33","646","217","4","1476","2119","1043","1683","0","885"
"592746958","AHL43500.1","Genome polyprotein","DB08644","1","23.22","422","272","14","1535","1932","1065","1458","6.00E-11","66.2"
"592746958","AHL43500.1","Genome polyprotein","DB08701","1","24.24","425","270","15","1536","1936","1070","1466","7.00E-11","66.2"
"592746958","AHL43500.1","Genome polyprotein","DB07238","1","22.35","434","269","14","1535","1936","1065","1462","6.00E-10","63.2"
"592746958","AHL43500.1","Genome polyprotein","DB04137","1","25.55","454","263","20","1635","2044","1840","2262","2.00E-09","61.6"
"592746958","AHL43500.1","Genome polyprotein","DB04137","1","25.79","190","95","7","3055","3233","3614","3768","3.00E-04","44.3"
"592746958","AHL43500.1","Genome polyprotein","DB05868 DB06038 DB06058 DB07582","4","22.79","430","264","15","1535","1932","1065","1458","2.00E-09","61.6"
"592746958","AHL43500.1","Genome polyprotein","DB06913 DB07085 DB07185 DB07273 DB07275 DB07547 DB07770 DB08556","8","22.49","458","284","15","1535","1957","1065","1486","3.00E-09","60.8"
"592746958","AHL43500.1","Genome polyprotein","DB02331 DB03605 DB04005 DB04137 DB04298 DB06974 DB07062 DB07169 DB07199 DB07200 DB07238 DB07414 DB07570 DB08031 DB08278 DB08279 DB08390 DB08481 DB08578 DB08579 DB08580 DB08581 DB08582 DB08701 DB08706 DB08710","26","22.49","458","284","15","1535","1957","1065","1486","3.00E-09","60.8"
"592746958","AHL43500.1","Genome polyprotein","DB01720 DB04005","2","21.92","438","280","13","1522","1932","1056","1458","9.00E-09","59.3"
"592746958","AHL43500.1","Genome polyprotein","DB08747","1","22.12","434","270","14","1535","1936","1065","1462","3.00E-08","57.8"
"592746958","AHL43500.1","Genome polyprotein","DB03388 DB03647","2","22.17","424","280","14","1536","1936","1070","1466","1.00E-07","55.5"
"592746958","AHL43500.1","NS3/4A protein","DB05521 DB08873","2","23.87","444","267","18","1513","1927","26","427","2.00E-06","51.2"
"592746958","AHL43500.1","NH(3)-dependent NAD(+) synthetase","DB04099","1","34.48","87","48","2","968","1045","120","206","0.27","33.9"
"592746958","AHL43500.1","Hepatocyte growth factor","DB02264 DB03959 DB05030 DB05434","4","25","84","59","2","1026","1105","152","235","2.3","31.2"
"592746958","AHL43500.1","NS3 protease","DB06290 DB07582","2","24.16","149","87","5","1545","1685","49","179","2.5","30.4"
"592746956","AHL43499.1","Genome polyprotein","DB04473","1","68.35","237","73","2","1","236","2971","3206","1.00E-103","330"
"592746956","AHL43499.1","Genome polyprotein","DB01693 DB01752","2","65.25","236","81","1","1","236","2970","3204","5.00E-98","314"
"592746956","AHL43499.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746956","AHL43499.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746956","AHL43499.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.5","26.2"
"592746956","AHL43499.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.3","25.8"
"592746954","AHL43498.1","Genome polyprotein","DB04473","1","66.24","237","78","2","1","236","2971","3206","9.00E-100","320"
"592746954","AHL43498.1","Genome polyprotein","DB01693 DB01752","2","63.14","236","86","1","1","236","2970","3204","5.00E-94","303"
"592746954","AHL43498.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","1.00E-05","43.5"
"592746954","AHL43498.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746954","AHL43498.1","Aldehyde oxidase","DB03516","1","39.29","28","16","1","24","50","1202","1229","3.3","26.6"
"592746954","AHL43498.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.4","26.2"
"592746954","AHL43498.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.5","25.8"
"592746952","AHL43497.1","Genome polyprotein","DB04473","1","67.93","237","74","2","1","236","2971","3206","1.00E-102","328"
"592746952","AHL43497.1","Genome polyprotein","DB01693 DB01752","2","64.83","236","82","1","1","236","2970","3204","6.00E-97","311"
"592746952","AHL43497.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746952","AHL43497.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746952","AHL43497.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.5","26.2"
"592746952","AHL43497.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.3","25.8"
"592746950","AHL43496.1","Genome polyprotein","DB04473","1","67.93","237","74","2","1","236","2971","3206","1.00E-102","328"
"592746950","AHL43496.1","Genome polyprotein","DB01693 DB01752","2","64.83","236","82","1","1","236","2970","3204","6.00E-97","311"
"592746950","AHL43496.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746950","AHL43496.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746950","AHL43496.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.5","26.2"
"592746950","AHL43496.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.3","25.8"
"592746948","AHL43495.1","Genome polyprotein","DB04473","1","67.93","237","74","2","1","236","2971","3206","1.00E-102","328"
"592746948","AHL43495.1","Genome polyprotein","DB01693 DB01752","2","64.83","236","82","1","1","236","2970","3204","6.00E-97","311"
"592746948","AHL43495.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746948","AHL43495.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746948","AHL43495.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.5","26.2"
"592746948","AHL43495.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.3","25.8"
"592746946","AHL43494.1","Genome polyprotein","DB04473","1","67.93","237","74","2","1","236","2971","3206","1.00E-102","327"
"592746946","AHL43494.1","Genome polyprotein","DB01693 DB01752","2","64.83","236","82","1","1","236","2970","3204","6.00E-97","311"
"592746946","AHL43494.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746946","AHL43494.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746946","AHL43494.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.6","26.2"
"592746946","AHL43494.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.2","25.8"
"592746944","AHL43493.1","Genome polyprotein","DB04473","1","67.93","237","74","2","1","236","2971","3206","1.00E-102","328"
"592746944","AHL43493.1","Genome polyprotein","DB01693 DB01752","2","64.83","236","82","1","1","236","2970","3204","6.00E-97","311"
"592746944","AHL43493.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746944","AHL43493.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746944","AHL43493.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.5","26.2"
"592746944","AHL43493.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.3","25.8"
"592746942","AHL43492.1","Genome polyprotein","DB04473","1","67.93","237","74","2","1","236","2971","3206","1.00E-102","328"
"592746942","AHL43492.1","Genome polyprotein","DB01693 DB01752","2","64.83","236","82","1","1","236","2970","3204","6.00E-97","311"
"592746942","AHL43492.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746942","AHL43492.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746942","AHL43492.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.5","26.2"
"592746942","AHL43492.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.3","25.8"
"592746940","AHL43491.1","Genome polyprotein","DB04473","1","67.93","237","74","2","1","236","2971","3206","1.00E-102","328"
"592746940","AHL43491.1","Genome polyprotein","DB01693 DB01752","2","64.83","236","82","1","1","236","2970","3204","6.00E-97","311"
"592746940","AHL43491.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746940","AHL43491.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746940","AHL43491.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.5","26.2"
"592746940","AHL43491.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.3","25.8"
"592746938","AHL43490.1","Genome polyprotein","DB04473","1","67.93","237","74","2","1","236","2971","3206","8.00E-103","328"
"592746938","AHL43490.1","Genome polyprotein","DB01693 DB01752","2","64.83","236","82","1","1","236","2970","3204","5.00E-97","311"
"592746938","AHL43490.1","Genome polyprotein","DB04137","1","25.79","190","95","7","53","231","3614","3768","4.00E-06","45.1"
"592746938","AHL43490.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746938","AHL43490.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.7","25.8"
"592746938","AHL43490.1","dTDP-glucose 4_6-dehydratase","DB03161 DB03751","2","38.89","36","19","2","190","225","281","313","5.4","25.8"
"592746936","AHL43489.1","Genome polyprotein","DB04473","1","66.24","237","78","2","1","236","2971","3206","4.00E-99","318"
"592746936","AHL43489.1","Genome polyprotein","DB01693 DB01752","2","64.41","236","83","1","1","236","2970","3204","3.00E-95","306"
"592746936","AHL43489.1","Genome polyprotein","DB04137","1","26.32","190","94","7","53","231","3614","3768","4.00E-06","45.1"
"592746936","AHL43489.1","Interleukin-4 receptor subunit alpha","DB05078","1","52.63","19","9","0","213","231","214","232","1.5","27.7"
"592746936","AHL43489.1","Uncharacterized lipoprotein YbbD","DB08357","1","40.48","42","23","1","91","130","280","321","4.6","25.8"
